327.13,327.13,327.13,327.13,327.13,327.13,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,0,0,0,0,0
326.24,326.24,326.24,326.24,326.24,326.24,0,-0.18,-0.18,0,0.15,0.15
326.34,325.72,325.72,326.34,326.65,326.65,0,-0.18,-0.18,0,0.15,0.15
326.44,325.21,325.21,326.44,327.07,327.07,0,-0.18,-0.18,0,0.15,0.15
326.55,324.7,324.7,326.55,327.48,327.48,0,-0.18,-0.18,0,0.15,0.15
326.65,324.18,324.18,326.65,327.9,327.9,0,-0.18,-0.18,0,0.15,0.15
326.75,323.67,323.67,326.75,328.32,328.32,0,-0.18,-0.18,0,0.15,0.15
326.86,323.16,323.16,326.86,328.73,328.73,0,-0.18,-0.18,0,0.15,0.15
326.96,322.66,322.66,326.96,329.15,329.15,0,-0.18,-0.18,0,0.15,0.15
327.06,322.15,322.15,327.06,329.57,329.57,0,-0.18,-0.18,0,0.15,0.15
327.16,321.65,321.65,327.16,330,330,0,-0.18,-0.18,0,0.15,0.15
327.27,321.14,321.14,327.27,330.42,330.42,0,-0.18,-0.18,0,0.15,0.15
327.37,320.64,320.64,327.37,330.84,330.84,0,-0.18,-0.18,0,0.15,0.15
327.47,320.14,320.14,327.47,331.27,331.27,0,-0.18,-0.18,0,0.15,0.15
327.58,319.64,319.64,327.58,331.69,331.69,0,-0.18,-0.18,0,0.15,0.15
327.68,319.15,319.15,327.68,332.12,332.12,0,-0.18,-0.18,0,0.15,0.15
327.78,318.65,318.65,327.78,332.55,332.55,0,-0.18,-0.18,0,0.15,0.15
327.88,318.16,318.16,327.88,332.98,332.98,0,-0.18,-0.18,0,0.15,0.15
327.98,317.66,317.66,327.98,333.41,333.41,0,-0.18,-0.18,0,0.15,0.15
328.09,317.17,317.17,328.09,333.84,333.84,0,-0.18,-0.18,0,0.15,0.15
328.19,316.68,316.68,328.19,334.27,334.27,0,-0.17,-0.17,0,0.15,0.15
328.29,316.2,316.2,328.29,334.7,334.7,0,-0.17,-0.17,0,0.15,0.15
328.39,315.71,315.71,328.39,335.13,335.13,0,-0.17,-0.17,0,0.16,0.16
328.49,315.23,315.23,328.49,335.57,335.57,0,-0.17,-0.17,0,0.16,0.16
