327.13,327.13,327.13,327.13,327.13,327.13,0,0,-0,0,0,0
328.09,327.21,327.13,327.84,328.29,328.46,0,0,-0,0,0,0
328.41,327.24,327.13,328.07,328.67,328.9,0,0,-0,0,0,0
328.52,327.25,327.13,328.15,328.8,329.05,0,0,-0,0,0,0
328.63,327.26,327.13,328.23,328.93,329.2,0,0,-0,0,0,0
328.73,327.26,327.13,328.31,329.06,329.35,0,0,-0,0,0,0
329.05,327.29,327.13,328.54,329.44,329.79,0,0,-0,0,0,0
330.01,327.37,327.13,329.25,330.6,331.12,0,0,-0,0,0,0
330.97,327.45,327.13,329.95,331.76,332.44,0,0,-0,0,0,0
331.29,327.47,327.13,330.18,332.14,332.89,0,0,-0,0,0,0
331.61,327.5,327.13,330.42,332.53,333.33,0,0,-0,0,0,0
331.93,327.53,327.13,330.65,332.91,333.77,0,0,-0,0,0,0
332.89,327.6,327.13,331.36,334.07,335.1,0,0,-0,0,0,0
333.85,327.68,327.13,332.06,335.22,336.43,0,0,-0,0,0,0
334.81,327.76,327.12,332.77,336.38,337.75,0,0,-0,0,0,0
335.77,327.84,327.12,333.47,337.53,339.08,-0,0,0,0,-0,-0
335.43,328.52,327.92,333.51,337.04,338.33,-0,0,0,0,-0,-0
335.1,329.19,328.69,333.54,336.55,337.6,-0,0,0,0,-0,-0
334.78,329.84,329.46,333.58,336.09,336.89,-0,0,0,0,-0,-0
334.46,330.47,330.2,333.62,335.64,336.2,-0,0,0,0,-0,-0
334.15,331.09,330.93,333.65,335.2,335.53,-0,0,0,0,-0,-0
333.84,331.69,331.64,333.69,334.78,334.88,-0,0,0,0,-0,-0
333.55,332.28,332.34,333.73,334.37,334.25,-0,0,0,0,-0,-0
333.26,332.85,333.02,333.77,333.97,333.63,-0,0,0,0,-0,-0
332.98,333.41,333.68,333.81,333.59,333.04,-0,0,0,0,-0,-0
332.7,333.94,334.33,333.85,333.22,332.46,-0,0,0,0,-0,-0
332.44,334.47,334.96,333.88,332.87,331.91,-0,0,0,0,-0,-0
332.18,334.97,335.57,333.92,332.53,331.37,-0,0,0,0,-0,-0
331.93,335.46,336.16,333.96,332.2,330.85,-0,0,0,0,-0,-0
331.69,335.94,336.73,334,331.88,330.35,-0,0,0,0,-0,-0
331.45,336.4,337.29,334.03,331.58,329.87,-0,0,0,0,-0,-0
331.22,336.84,337.83,334.07,331.29,329.4,-0,0,0,0,-0,-0
331.01,337.27,338.35,334.1,331.01,328.96,-0,0,0,0,-0,-0
330.79,337.68,338.85,334.13,330.74,328.53,-0,0,0,0,-0,-0
330.59,338.07,339.33,334.17,330.48,328.12,-0,0,0,0,-0,-0
330.4,338.45,339.8,334.2,330.23,327.72,-0,0,0,0,-0,-0
330.21,338.82,340.24,334.23,330,327.35,-0,0,0,0,-0,-0
330.03,339.17,340.67,334.26,329.77,326.99,-0,0,0,0,-0,-0
329.86,339.5,341.08,334.28,329.56,326.65,-0,0,0,0,-0,-0
329.7,339.82,341.47,334.31,329.36,326.32,-0,0,0,0,-0,-0
329.55,340.12,341.84,334.33,329.16,326.01,-0,0,0,0,-0,-0
329.41,340.41,342.19,334.35,328.98,325.72,-0,0,0,0,-0,-0
329.27,340.69,342.53,334.37,328.8,325.45,-0,0,0,0,-0,-0
329.14,340.94,342.85,334.39,328.64,325.19,-0,0,0,0,-0,-0
329.03,341.19,343.14,334.41,328.48,324.95,-0,0,0,0,-0,-0
328.92,341.42,343.42,334.42,328.33,324.72,-0,0,0,0,-0,-0
328.82,341.63,343.68,334.43,328.2,324.51,-0,0,0,0,-0,-0
328.73,341.83,343.92,334.44,328.07,324.32,-0,0,0,0,-0,-0
328.64,342.02,344.14,334.44,327.95,324.14,-0,0,0,0,-0,-0
328.57,342.19,344.35,334.44,327.83,323.98,-0,0,0,-0,-0,-0
328.51,342.35,344.53,334.44,327.73,323.84,-0,0,0,-0,-0,-0
328.45,342.5,344.7,334.44,327.63,323.71,-0,0,0,-0,-0,-0
328.41,342.63,344.85,334.43,327.54,323.59,-0,0,0,-0,-0,-0
328.37,342.75,344.98,334.42,327.46,323.5,-0,0,0,-0,-0,-0
328.34,342.85,345.09,334.41,327.39,323.42,-0,0,0,-0,-0,-0
328.32,342.94,345.18,334.39,327.32,323.35,-0,0,0,-0,-0,-0
328.32,343.02,345.26,334.37,327.26,323.3,0,0,0,-0,-0,-0
328.32,343.08,345.31,334.34,327.21,323.26,0,0,0,-0,-0,-0
328.33,343.14,345.35,334.31,327.16,323.25,0,0,0,-0,-0,-0
328.35,343.17,345.37,334.28,327.12,323.24,0,0,0,-0,-0,0
328.38,343.2,345.37,334.24,327.09,323.25,0,0,-0,-0,-0,0
328.42,343.22,345.35,334.2,327.06,323.28,0,0,-0,-0,-0,0
328.47,343.22,345.32,334.15,327.04,323.32,0,-0,-0,-0,-0,0
328.53,343.21,345.27,334.1,327.03,323.38,0,-0,-0,-0,-0,0
328.61,343.18,345.2,334.05,327.02,323.46,0,-0,-0,-0,-0,0
328.69,343.15,345.11,333.99,327.02,323.55,0,-0,-0,-0,0,0
328.78,343.1,345,333.92,327.02,323.65,0,-0,-0,-0,0,0
328.88,343.05,344.88,333.85,327.03,323.77,0,-0,-0,-0,0,0
328.99,342.98,344.74,333.78,327.04,323.91,0,-0,-0,-0,0,0
329.12,342.9,344.58,333.7,327.06,324.06,0,-0,-0,-0,0,0
329.25,342.8,344.41,333.61,327.09,324.23,0,-0,-0,-0,0,0
329.4,342.7,344.22,333.52,327.12,324.41,0,-0,-0,-0,0,0
329.55,342.59,344.01,333.42,327.15,324.61,0,-0,-0,-0,0,0
329.72,342.46,343.78,333.32,327.19,324.83,0,-0,-0,-0,0,0
329.9,342.33,343.54,333.21,327.23,325.06,0,-0,-0,-0,0,0
330.09,342.18,343.28,333.1,327.28,325.31,0,-0,-0,-0,0,0
330.29,342.02,343,332.97,327.33,325.57,0,-0,-0,-0,0,0
